305	260654
306	246587
307	252923
308	224637
309	265614
310	226802
311	224042
312	223271
313	227138
314	227467
315	227589
316	245305
317	248254
318	232469
319	232214
320	235458
321	235678
322	238487
323	238355
324	250133
325	240262
326	241699
327	244070
328	245275
329	246274
330	248462
331	252154
332	251054
333	252667
334	254022
335	254345
336	255899
337	259799
338	260481
339	265531
340	258895
341	259667
342	260584
343	263256
344	264681
345	265222
346	266643
347	266447
348	268120
349	270790
350	272120
351	273187
352	298595
353	276128
354	277579
355	280751
356	282216
357	283265
358	284198
359	285072
360	286876
361	290335
362	288646
363	291531
364	343787
365	305051
366	294742
367	293544
368	294964
369	296044
370	298425
371	300362
372	300589
373	301420
374	303669
375	312419
376	316221
377	342039
378	335626
379	395196
380	368361
381	402383
382	335935
383	337389
384	344513
385	320349
386	323793
387	359088
388	327278
389	340581
390	328235
391	328752
392	332536
393	333899
394	335323
395	377063
396	391876
397	426156
398	373336
399	353675
400	350324
401	351806
402	399856
403	351968
404	354659
405	356672
406	356581
407	359977
408	372513
409	376757
410	365165
411	365974
412	367243
413	370250
414	370008
415	372689
416	374395
417	400295
418	383740
419	378404
420	381082
421	380547
422	383734
423	384858
424	386033
425	387439
426	392036
427	428800
428	394728
429	394586
430	399341
431	401918
432	399918
433	404607
434	404658
435	406403
436	440984
437	411538
438	412259
439	415194
440	415033
441	416554
442	420693
443	420913
444	424543
445	460722
446	423882
447	437870
448	428151
449	452539
450	443949
451	468047
452	468114
453	519944
454	444104
455	540292
456	560892
457	490442
458	498140
459	500943
460	519975
461	503533
462	506373
463	495150
464	479043
465	483978
466	489329
467	488776
468	512482
469	496534
470	495600
471	499575
472	498885
473	506507
474	509348
475	513024
476	507198
477	502789
478	508954
479	558562
480	506267
481	502274
482	524248
483	557588
484	496112
485	496530
486	496960
487	501551
488	504769
489	499897
490	521886
491	507586
492	509378
493	512448
494	514823
495	515048
496	515826
497	556617
498	522791
499	523136
500	524557
501	529830
502	528724
503	533796
504	554448
505	563465
506	578126
507	573546
508	649693
509	576226
510	605975
511	563672
512	664254
513	631331
514	566842
515	564332
516	646237
517	557842
518	565026
519	568493
520	566433
521	566612
522	582821
523	611130
524	578773
525	575686
526	581648
527	581812
528	583888
529	620762
530	588146
531	591598
532	589464
533	595460
534	691047
535	638310
536	598431
537	602548
538	609097
539	606750
540	608773
541	611179
542	621779
543	617234
544	619763
545	618684
546	623051
547	623370
548	636131
549	628780
550	632644
551	634555
552	669487
553	743861
554	823376
555	675484
556	645539
557	658941
558	659135
559	677736
560	652594
561	652518
562	766046
563	770960
564	710665
565	670677
566	666477
567	670324
568	670715
569	675654
570	696426
571	679564
572	681169
573	683585
574	688963
575	721020
576	693794
577	689908
578	696807
579	698559
580	700198
581	809257
582	709863
583	706601
584	708420
585	712360
586	749184
587	720335
588	726926
589	723462
590	727707
591	760070
592	726962
593	779678
594	852024
595	923459
596	768645
597	744396
598	755792
599	745648
600	746290
601	762431
602	765515
603	749906
604	759075
605	853141
606	919568
607	776275
608	822619
609	773055
610	814764
611	774359
612	776196
613	774881
614	780438
615	822824
616	789249
617	787495
618	796645
619	792957
620	810563
621	799870
622	900941
623	804993
624	863897
625	842275
626	813999
627	815725
628	821560
629	912196
630	907780
631	883805
632	833933
633	885677
634	863051
635	913622
636	851934
637	907399
638	840927
639	847906
640	952773
641	852505
642	891131
643	857830
644	853502
645	858481
646	901328
647	867180
648	867536
649	880283
650	908544
651	871560
652	878603
653	906048
654	886722
655	895531
656	886533
657	894244
658	897016
659	928380
660	898782
661	904670
662	981639
663	982042
664	937847
665	929612
666	917274
667	961243
668	919905
669	1094477
670	965864
671	1028105
672	930106
673	932582
674	937375
675	983403
676	942851
677	944812
678	947961
679	986142
680	953343
681	953574
682	958542
683	979512
684	962563
685	965338
686	967483
687	1009820
688	976197
689	976963
690	978350
691	1012972
692	1063846
693	1087115
694	1045551
695	1009661
696	997294
697	1000879
698	1039926
699	1006885
700	1006817
701	1058142
702	1088316
703	1029955
704	1055632
705	1070112
706	1131165
707	1029132
708	1027808
709	1069779
710	1037261
711	1040861
712	1123654
713	1041933
714	1045405
715	1055748
716	1099466
717	1054647
718	1065893
719	1057167
720	1169950
721	1182178
722	1080970
723	1249337
724	1165096
725	1141574
726	1132613
727	1084239
728	1081801
729	1084754
730	1133357
731	1100463
732	1099183
733	1136242
734	1105549
735	1184713
736	1111625
737	1124293
738	1119374
739	1121450
740	1160415
741	1133344
742	1127805
743	1165729
744	1130864
745	1154152
746	1278941
747	1398523
748	1154269
749	1179034
750	1173500
751	1224288
752	1334518
753	1266737
754	1179523
755	1172520
756	1212224
757	1179118
758	1181018
759	1226589
760	1180485
761	1184061
762	1273667
763	1217170
764	1196404
765	1205311
766	1188220
767	1210572
768	1206464
769	1304548
770	1324892
771	1309483
772	1272001
773	1217405
774	1230775
775	1261653
776	1242698
777	1299853
778	1312601
779	1273069
780	1250027
781	1288599
782	1251514
783	1257595
784	1291769
785	1262838
786	1271351
787	1351945
788	1298430
789	1281760
790	1316737
791	1284883
792	1300607
793	1446229
794	1354876
795	1346841
796	1377173
797	1335032
798	1349788
799	1349934
800	1325400
801	1347251
802	1313924
803	1317446
804	1377922
805	1327348
806	1329832
807	1367872
808	1333379
809	1344016
810	1382808
811	1351649
812	1347829
813	1344632
814	1393331
815	1634943
816	1484317
817	1384000
818	1417264
819	1591953
820	1475813
821	1379401
822	1386445
823	1440222
824	1392943
825	1383645
826	1431167
827	1397949
828	1408021
829	1448750
830	1407180
831	1447105
832	1419705
833	1422478
834	1474829
835	1647053
836	1672138
837	1452864
838	1439827
839	1477719
840	1444761
841	1570627
842	1584752
843	1508640
844	1612982
845	1469425
846	1469053
847	1512646
848	1478814
849	1511780
850	1502938
851	1484260
852	1533467
853	1486305
854	1558663
855	1858444
856	1547804
857	1799182
858	1566039
859	1561619
860	1512070
861	1504529
862	1513717
863	1525609
864	1569864
865	1633967
866	1529722
867	1536082
868	1548510
869	1588939
870	1564999
871	1587249
872	1564091
873	1621567
874	1766209
875	1593477
876	1629921
877	1697142
878	1693043
879	1572608
880	1592076
881	1642685
882	1596944
883	1642091
884	1640148
885	1714615
886	1620759
887	1604062
888	1646819
889	1627251
890	1649298
891	1671607
892	1857018
893	1663952
894	1637278
895	1701561
896	1668947
897	1780467
898	1670391
899	1694005
900	1657945
901	1676046
902	1707557
903	1685377
904	1797735
905	1678407
906	1713166
907	1679179
908	1719306
909	1990462
910	1926382
911	1852397
912	1772846
913	1769383
914	1697052
915	1755405
916	1719240
917	1763046
918	1735254
919	1770084
920	1723623
921	1767457
922	1743978
923	1740961
924	1786429
925	1827442
926	2161417
927	1778762
928	1877682
929	1950174
930	1885932
931	1856656
932	1814152
933	1788795
934	1828824
935	1786305
936	1835078
937	1793579
938	1844616
939	1802011
940	1840799
941	1942465
942	2204115
943	1834970
944	1896204
945	1969640
946	1990055
947	1898385
948	1938869
949	1853829
950	1871327
951	1849029
952	1854097
953	1874112
954	1871734
955	1871871
956	1885043
957	2277592
958	2113634
959	1955329
960	1921615
961	1892100
962	1930559
963	1908888
964	1941695
965	1983908
966	1943646
967	1916892
968	1956761
969	1927012
970	1969886
971	1935048
972	2361585
973	1969180
974	2003138
975	2057442
976	2041999
977	1992064
978	2009389
979	1960818
980	2016892
981	2052375
982	2019275
983	1980821
984	2021243
985	1991182
986	2138107
987	2121671
988	2041087
989	2055558
990	2057967
991	2149429
992	2040104
993	2066016
994	2029164
995	2073055
996	2020481
997	2126667
998	2041939
999	2088107
1000	2037694
1001	2276590
1002	2292864
1003	2120935
1004	2177233
1005	2063440
1006	2150230
1007	2091454
1008	2142120
1009	2119668
1010	2182948
1011	2161667
1012	2125793
1013	2157297
1014	2133483
1015	2339156
1016	2154209
1017	2305130
1018	2164115
1019	2228399
1020	2174327
1021	2140719
1022	2216261
1023	2148907
1024	2201122
1025	2180403
1026	2197491
1027	2217713
1028	2295918
1029	2305406
1030	2200693
1031	2230063
1032	2451273
1033	2226724
1034	2359149
1035	2210853
1036	2240558
1037	2215514
1038	2254774
1039	2281865
1040	2226916
1041	2452403
1042	2502617
1043	2312063
1044	2272037
1045	2235412
1046	2539020
1047	2330410
1048	2391884
1049	2309565
1050	2269326
1051	2345154
1052	2282332
1053	2330866
1054	2765323
1055	2765323
1056	3272219
1057	2709978
1058	2493406
1059	2313182
1060	2407376
1061	2414221
1062	2396573
1063	2374707
1064	2342383
1065	2425443
1066	2801598
1067	2412027
1068	2396401
1069	2625768
1070	2489366
1071	2406291
1072	2381484
1073	2396545
1074	2505825
1075	2403409
1076	2419759
1077	2430207
1078	2849589
1079	2739504
1080	2548212
1081	2421513
1082	2478158
1083	2432252
1084	2735179
1085	2504337
1086	2441759
1087	2512343
1088	2480694
1089	2714539
1090	2712540
1091	2758685
1092	2568128
1093	2598569
1094	2508285
1095	2487227
1096	2556979
1097	2538866
1098	2508881
1099	2569789
1100	2579285
1101	2906249
1102	2585154
1103	2577191
1104	2787373
1105	2645505
1106	2670019
1107	2563067
1108	2729905
1109	2839997
1110	2568831
1111	2692419
1112	3068095
1113	2885962
1114	2568992
1115	2626716
1116	2652490
1117	2566644
1118	2696390
1119	2618234
1120	2600441
1121	2664782
1122	2726881
1123	2854629
1124	2687783
1125	2803715
1126	2684623
1127	2691394
1128	2686644
1129	2690298
1130	2705746
1131	2691186
1132	2771708
1133	2747286
1134	2839045
1135	2754639
1136	2775211
1137	3028561
1138	2740557
1139	2826630
1140	2743178
1141	2821621
1142	2774253
1143	2773454
1144	2913811
1145	3081661
1146	2831361
1147	2942799
1148	2740686
1149	2782554
1150	2794113
1151	2803320
1152	2760622
1153	2839762
1154	2834729
1155	3063263
1156	2829534
1157	3149183
1158	2956789
1159	2862624
1160	2836653
1161	2861941
1162	2879543
1163	2804618
1164	2855799
1165	3032395
1166	2978905
1167	2860233
1168	3151032
1169	3009301
1170	2900401
1171	2924330
1172	2865817
1173	2940080
1174	2906281
1175	3000238
1176	3045473
1177	2972410
1178	2954893
1179	3271593
1180	3076198
1181	2968386
1182	2996219
1183	3003582
1184	3003261
1185	3044534
1186	3150364
1187	3269620
1188	2976482
1189	2965695
1190	3000704
1191	3120556
1192	3056768
1193	3031339
1194	3014117
1195	3279864
1196	3119970
1197	3276557
1198	3137975
1199	3016604
1200	3117586
1201	3190334
1202	3154768
1203	3073472
1204	3088319
1205	3273569
1206	3100397
1207	3291385
1208	3232333
1209	3480593
1210	3106785
1211	3122788
1212	3215958
1213	3193456
1214	3603947
1215	3490294
1216	3264765
1217	3145255
1218	3182546
1219	3183911
1220	3182581
1221	3193781
1222	3188333
1223	3378890
1224	3525515
1225	3409696
1226	3438965
1227	3236195
1228	3223593
1229	3212561
1230	3247666
1231	3249168
1232	3366232
1233	3576637
1234	3289886
1235	3540498
1236	3463054
1237	3253281
1238	3291564
1239	3273101
1240	3300042
1241	3454518
1242	3445444
1243	3265608
1244	3365401
1245	3446532
1246	3410449
1247	3327706
1248	3342059
1249	3347806
1250	3433427
1251	3467761
1252	3546012
1253	3388669
1254	3382859
1255	3435342
1256	3411341
1257	3385743
1258	3366487
1259	3632844
1260	3445885
1261	3514891
1262	3437388
1263	3425413
1264	3420935
1265	3559856
1266	3453123
1267	3443393
1268	3635541
1269	3503158
1270	3703852
1271	3529784
1272	3472801
1273	3483325
1274	3581642
1275	3489653
1276	3733885
1277	3789737
1278	3561944
1279	3663863
1280	3547629
1281	3513752
1282	3619552
1283	3591102
1284	3702215
1285	3693191
1286	3792774
1287	3593993
1288	3659514
1289	3592916
1290	3634951
1291	3620219
1292	3652530
1293	3803830
1294	3588865
1295	3900159
1296	3831426
1297	3686902
1298	3675006
1299	3727403
1300	3809994
1301	3902487
1302	3868174
1303	3693387
1304	3707333
1305	3825870
1306	3718506
1307	3700628
1308	3759555
1309	3899954
1310	3979958
1311	3797887
1312	3782251
1313	3725202
1314	3925381
1315	3716255
1316	3834743
1317	3953433
1318	3821053
1319	4124719
1320	3817718
1321	3842689
1322	3897499
1323	3806937
1324	3951744
1325	4156785
1326	3977721
1327	3852495
1328	3894496
1329	3873917
1330	3902239
1331	3889453
1332	4126284
1333	4146577
1334	4053796
1335	3887549
1336	3904976
1337	3893189
1338	3936666
1339	4020122
1340	4105654
1341	4177634
1342	3980918
1343	4075319
1344	3965563
1345	3979104
1346	3982628
1347	4203801
1348	3957447
1349	3998895
1350	4215218
1351	4108689
1352	4007861
1353	4013131
1354	4116656
1355	4131105
1356	4245610
1357	4004714
1358	4089035
1359	4089035
1360	4173426
1361	4064045
1362	4534381
1363	4324167
1364	4198052
1365	4121321
1366	4200318
1367	4084957
1368	4157042
1369	4594998
1370	4123754
1371	4399930
1372	4135017
1373	4147870
1374	4211661
1375	4138931
1376	4584177
1377	4462775
1378	4278566
1379	4171088
1380	4208035
1381	4235773
1382	4256704
1383	4674110
1384	4440222
1385	4416201
1386	4215117
1387	4248161
1388	4224104
1389	4269973
1390	4685555
1391	4237618
1392	4594234
1393	4411337
1394	4232829
1395	4284015
1396	4492253
1397	5010560
1398	4386841
1399	4341032
1400	4415710
1401	4359280
1402	4351024
1403	5717258
1404	5906964
1405	4387407
1406	4346395
1407	4427406
1408	4444814
1409	4560023
1410	4657074
1411	4673347
1412	4495396
1413	4428567
1414	4498468
1415	4425158
1416	4673378
1417	4627265
1418	4547188
1419	4471659
1420	4495181
1421	4435685
1422	4491970
1423	4715036
1424	4535612
1425	4611138
1426	4511045
1427	4528657
1428	4555569
1429	4760009
1430	4510555
1431	4673072
1432	4730140
1433	4562091
1434	4571143
1435	4599789
1436	4835482
1437	4610879
1438	4583512
1439	4674168
1440	4573082
1441	4598293
1442	4852871
1443	4789973
1444	4621397
1445	4629256
1446	4729336
1447	4638857
1448	4872168
1449	4729049
1450	4940541
1451	4691935
1452	4725901
1453	4747271
1454	4770857
1455	5030707
1456	4896182
1457	4712630
1458	4726539
1459	4737943
1460	4729698
1461	5064210
1462	4898004
1463	4870258
1464	4784187
1465	4828442
1466	4821385
1467	5039253
1468	4769049
1469	4989641
1470	4928828
1471	4819396
1472	4806911
1473	5121294
1474	5007884
1475	4887155
1476	4957213
1477	4893035
1478	4875020
1479	5137255
1480	5044338
1481	4986075
1482	4952597
1483	4965759
1484	4971764
1485	5203945
1486	4907887
1487	5105620
1488	4937372
1489	5014234
1490	4927355
1491	5290043
1492	5136229
1493	5079445
1494	5044985
1495	4938299
1496	5059707
1497	5379868
1498	5345591
1499	5050335
1500	5040522
1501	5120257
1502	5073602
1503	5280482
1504	5325554
1505	5203126
1506	5155545
1507	5152826
1508	5113090
1509	5299086
1510	5154442
1511	5396382
1512	5219026
1513	5148600
1514	5197005
1515	5614315
1516	5253501
1517	5188828
1518	5201211
1519	5230749
1520	5391928
1521	5395003
1522	5330157
1523	5220543
1524	5332312
1525	5231909
1526	5462824
1527	5300024
1528	5383525
1529	5286461
1530	5373794
1531	5346090
1532	5524426
1533	5397147
1534	5321795
1535	5344106
1536	5368647
1537	5815638
1538	5609019
1539	5520019
1540	5399550
1541	5419181
1542	5420210
1543	5821453
1544	5679198
1545	5591019
1546	5491991
1547	5408858
1548	5978486
1549	5589462
1550	5420265
1551	5579747
1552	5457664
1553	5667298
1554	5867616
1555	5525739
1556	5470600
1557	5649692
1558	5488208
1559	5966274
1560	5966274
1561	5589848
1562	5579490
1563	5553262
1564	6137366
1565	5756778
1566	5616701
1567	5581073
1568	5645023
1569	5975155
1570	5888216
1571	5708133
1572	5630894
1573	5601013
1574	5857801
1575	5743020
1576	5915837
1577	5749116
1578	5664853
1579	5781560
1580	6416506
1581	5664669
1582	5726350
1583	5682202
1584	6002417
1585	6175670
1586	6041541
1587	5759227
1588	5767860
1589	5831450
1590	6141968
1591	6031897
1592	5930826
1593	5878455
1594	5751907
1595	6277645
1596	5880254
1597	6171668
1598	5796490
1599	5959774
1600	6044764
1601	6068207
1602	5985078
1603	5905657
1604	5896343
1605	6340759
1606	6184511
1607	6050324
1608	5911209
1609	5895092
1610	6182506
1611	5895618
1612	6077774
1613	6000620
1614	5974673
1615	6231933
1616	6200680
1617	5989007
1618	6017355
1619	6031229
1620	6194938
1621	6288694
1622	6036698
1623	6186172
1624	6028930
1625	6228237
1626	6246334
1627	6268747
1628	6101976
1629	6080689
1630	6730716
1631	6271767
1632	6107432
1633	6106683
1634	6163111
1635	6563160
1636	6499164
1637	6166914
1638	6155477
1639	6255076
1640	6582195
1641	6415313
1642	6221801
1643	6226240
1644	6579373
1645	6547641
1646	6178834
1647	6296230
1648	6300463
1649	6718842
1650	6471225
1651	6284334
1652	6302635
1653	6305758
1654	6724923
1655	6534306
1656	6339788
1657	6402609
1658	6694302
1659	6656055
1660	6358652
1661	6387286
1662	6354221
1663	6831892
1664	6621381
1665	6454516
1666	6389766
1667	6367985
1668	6652504
1669	6519178
1670	6496771
1671	6439811
1672	6826444
1673	6438560
1674	6818050
1675	6481835
1676	6431509
1677	6992321
1678	6668976
1679	6487025
1680	6597720
1681	6682828
1682	6934273
1683	6644059
1684	6600130
1685	6521071
1686	7010706
1687	6798068
1688	6642946
1689	6621972
1690	6878934
1691	6977588
1692	6679561
1693	6616707
1694	6610070
1695	7118082
1696	6880050
1697	6755497
1698	6673694
1699	7108113
1700	6677632
1701	7042504
1702	6799040
1703	6725652
1704	7423068
1705	6736321
1706	6771219
1707	6707046
1708	7234701
1709	7008137
1710	6724630
1711	6723632
1712	6814543
1713	7257096
1714	7099463
1715	6782119
1716	6782119
1717	7539679
1718	6901014
1719	6832772
1720	6876833
1721	7282744
1722	7165548
1723	6994481
1724	6874435
1725	7218009
1726	7142589
1727	7019966
1728	6969772
1729	6951202
1730	7679777
1731	6933851
1732	7059961
1733	6979921
1734	7427638
1735	7406748
1736	7021775
1737	6973439
1738	7268527
1739	7153881
1740	7027835
1741	7047348
1742	7233436
1743	7121768
1744	7234612
1745	7286042
1746	7222390
1747	7428163
1748	7126369
1749	7143248
1750	7186685
1751	7323851
1752	7310556
1753	7132990
1754	7171792
1755	7424359
1756	7269014
1757	7205197
1758	7240578
1759	7706649
1760	7446294
1761	7259058
1762	7243556
1763	7547353
1764	7392602
1765	7193098
1766	7295648
1767	7473438
1768	7307082
1769	7283176
1770	7423792
1771	7460909
1772	7715052
1773	7338784
1774	7311327
1775	7354514
1776	7782640
1777	7414018
1778	7337558
1779	7432908
1780	7576108
1781	7753902
1782	7397409
1783	7425534
1784	7871733
1785	7919097
1786	7559922
1787	7513135
1788	7895268
1789	7492573
1790	7494885
1791	7565326
1792	7853722
1793	7562848
1794	7666713
1795	7688775
1796	7679125
1797	7817703
1798	7629684
1799	7617831
1800	7985240
1801	7680737
1802	7605957
1803	7730130
1804	7923463
1805	7711565
1806	7641476
1807	7870563
1808	7839315
1809	7772851
1810	7679638
1811	7897029
1812	7990914
1813	7754946
1814	7645827
1815	7901548
1816	7899116
1817	7738595
1818	7758499
1819	7969132
1820	7985837
1821	7771897
1822	7877184
1823	8401150
1824	7873447
1825	7752042
1826	7896610
1827	8180244
1828	7928704
1829	7821212
1830	7945498
1831	8111205
1832	7964379
1833	7929113
1834	8272171
1835	8040724
1836	8085606
1837	7950005
1838	8385452
1839	8006192
1840	8084992
1841	7960626
1842	8152024
1843	8225390
1844	8062106
1845	8179367
1846	8179367
1847	8579921
1848	8042104
1849	8538168
1850	8134202
1851	8084801
1852	8103998
1853	8511956
1854	8395287
1855	8084424
1856	8450510
1857	8396151
1858	8187565
1859	8168936
1860	8942265
1861	8270424
1862	8193011
1863	8365570
1864	8651182
1865	8272529
1866	8223501
1867	8661775
1868	8381543
1869	8227636
1870	8329731
1871	8924582
1872	8415038
1873	8299981
1874	8712026
1875	8577223
1876	8374811
1877	8330386
1878	8738017
1879	8645374
1880	8342786
1881	8432058
1882	8909216
1883	8431811
1884	8387950
1885	8914353
1886	8607412
1887	8429084
1888	8656387
1889	8813926
1890	8537608
1891	8522591
1892	9095908
1893	8575648
1894	8511332
1895	8799705
1896	8979078
1897	8544277
1898	8524234
1899	9018429
1900	8835046
1901	8495386
1902	8916945
1903	8857991
1904	8687870
1905	8592130
1906	9259543
1907	8654054
1908	8686884
1909	9055994
1910	8878771
1911	8616828
1912	8702012
1913	9437264
1914	8668936
1915	8678591
1916	9094842
1917	8989502
1918	8663474
1919	8715297
1920	9321680
1921	8891288
1922	8729322
1923	9244080
1924	9095940
1925	8778759
1926	9170107
1927	9089420
1928	8932328
1929	8802818
1930	9488363
1931	8906335
1932	8879328
1933	9297856
1934	9187409
1935	8903144
1936	9261669
1937	9231610
1938	8923283
1939	8879198
1940	9572441
1941	9120369
1942	8869135
1943	9405265
1944	9349974
1945	9001974
1946	9340048
1947	9347187
1948	9088667
1949	9045308
1950	9762166
1951	8972530
1952	9048236
1953	9926720
1954	9824710
1955	9390140
1956	9576860
1957	9402561
1958	9076706
1959	9076706
1960	9469996
1961	9113031
1962	9551916
1963	9484724
1964	9222262
1965	9161619
1966	9924797
1967	9148426
1968	9282780
1969	9851088
1970	9281294
1971	9429204
1972	9737421
1973	9727767
1974	9279444
1975	9687321
1976	9659890
1977	9319873
1978	9740393
1979	9620861
1980	9350429
1981	9348024
1982	10045493
1983	9542567
1984	10592283
1985	9567394
1986	9813202
1987	9416922
1988	10130172
1989	9481881
1990	9420297
1991	9734678
1992	9493414
1993	9449867
1994	9748341
1995	9605151
1996	9461954
1997	9637531
1998	9742484
1999	9530496
2000	9685843
2001	9734471
2002	9570269
2003	9626778
2004	10205602
2005	9731531
2006	9589806
2007	10395983
2008	9691643
2009	9658605
2010	10282760
2011	9760119
2012	9724303
2013	10318816
2014	9833417
2015	9750573
2016	10153195
2017	10017220
2018	9776438
2019	10501924
2020	9885983
2021	9683018
2022	10251620
2023	10103554
2024	9818767
2025	10551717
2026	9942239
2027	9760293
2028	10567109
2029	9818741
2030	9977050
2031	10461280
2032	10150708
2033	9955745
2034	10334759
2035	10186042
2036	9914505
2037	10640367
2038	10037581
2039	9858773
2040	10632775
2041	10203705
2042	10036848
2043	10383465
2044	10353136
2045	10036169
2046	10830127
2047	10043045
2048	10152938
2049	10694909
2050	10137005
2051	10122538
2052	10668976
2053	10121123
2054	10158674
2055	10897117
2056	10179687
2057	10284257
2058	10785265
2059	10785265
2060	10532603
2061	10514335
2062	10423502
2063	10867240
2064	10343052
2065	10225107
2066	10692868
2067	10495425
2068	10266221
2069	10704281
2070	10691639
2071	10334431
2072	10900628
2073	10566730
2074	10378480
2075	11012790
2076	10378632
2077	10318905
2078	11089515
2079	12925290
2080	10935860
2081	10784187
2082	10512709
2083	11057450
2084	10515373
2085	10585499
2086	11053166
2087	10921377
2088	10628410
2089	11050209
2090	10633532
2091	10603161
2092	11406529
2093	10535264
2094	11302176
2095	10945882
2096	10562164
2097	11077388
2098	10969116
2099	10495531
2100	11170136
2101	11024411
2102	10671163
2103	11392602
2104	10761880
2105	10710560
2106	11368872
2107	10700752
2108	11117345
2109	10978163
2110	10800716
2111	11384265
2112	10909103
2113	10724311
2114	11454560
2115	11210329
2116	10834892
2117	11406558
2118	11032917
2119	11306341
2120	11144825
2121	10871502
2122	11317108
2123	11160387
2124	10977212
2125	11574643
2126	10982569
2127	11287339
2128	11508978
2129	10874624
2130	11402884
2131	11322236
2132	10998663
2133	11606552
2134	11164591
2135	10914386
2136	11574785
2137	11206727
2138	11514481
2139	11321750
2140	11142796
2141	11618396
2142	11297398
2143	11161393
2144	11660680
2145	11207537
2146	11624404
2147	11557051
2148	11094047
2149	11094047
2150	11413959
2151	11237721
2152	11851444
2153	11439180
2154	11907103
2155	11321185
2156	11296896
2157	11935973
2158	11376693
2159	11445154
2160	11811491
2161	11393000
2162	11936356
2163	11428887
2164	11331271
2165	12080987
2166	11447222
2167	11923402
2168	11719028
2169	11410570
2170	11872168
2171	11820848
2172	11415807
2173	12096624
2174	11540192
2175	11951736
2176	11715027
2177	11526320
2178	11933457
2179	11639924
2180	12004338
2181	11894442
2182	11594657
2183	12297256
2184	11664818
2185	11824882
2186	11988136
2187	11637066
2188	12439418
2189	11678637
2190	11641714
2191	12329686
2192	11664269
2193	12147009
2194	11964870
2195	11730799
2196	12089674
2197	11924509
2198	12347639
2199	12004593
2200	11737932
2201	12469895
2202	11773375
2203	12288083
2204	12180891
2205	11742148
2206	12561637
2207	11875759
2208	12291850
2209	12193726
2210	11929482
2211	12311731
2212	12150499
2213	12433492
2214	12185429
2215	11876805
2216	12303007
2217	11984080
2218	12222726
2219	12193006
2220	11944766
2221	12445155
2222	12098429
2223	12207983
2224	12219983
2225	12137061
2226	12396225
2227	12114191
2228	12669949
2229	12170846
2230	12036024
2231	13843205
2232	13843205
2233	12724289
2234	12431706
2235	12603397
2236	12529175
2237	12166130
2238	12990222
2239	12200965
2240	12662587
2241	12532167
2242	12337355
